,session_id,hit_date,hit_time,hit_number,hit_type,hit_referer,hit_page_path,event_category,event_action,event_label,event_value
9480,2789058330943182289.1639339473.1639339473,2021-12-12,161752.0,37,event,,sberauto.com/cars/all/mercedes-benz/cla-klasse/c917af36?rental_page=rental_car,card_web,photos_all,,
9481,9128899220591739357.1639317878.1639317878,2021-12-12,136368.0,13,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9482,4909139640914805453.1639285338.1639285338,2021-12-12,51691.0,12,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9483,7492159726083790252.1639339482.1639339482,2021-12-12,162410.0,31,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=jvsVVQVKRfBIqBDBuCkq|nyJQufAIRtHFpfdZHSnK&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|vFJYCsaLubDpnYloeEEP|xAEYTlJDbQNwQTLGxICQ|ihzSLoPCnXFXviyXtUhk|lFpAoUqEvHoyZfCNRuCR|RwOPMHQvcpoxYVZosxSX|dtYJKUplNmmKCOfiziff|azbRXeMgAVSKjvxNesRt|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|yAtTxdRTbLtwWDJbWLwX|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,photos_all,,
9484,2716992052481366923.1639324554.1639324554,2021-12-12,140136.0,19,event,,sberauto.com/cars/all/mercedes-benz/c-klasse/1597c543?rental_page=rental_car,card_web,photos_all,,
9485,8334063145340785094.1639338440.1639338452,2021-12-12,440174.0,17,event,,sberauto.com/cars/all/renault/duster/145d53f1?rental_page=rental_car,card_web,photos_all,,
9486,2638886848137924220.1639321212.1639321212,2021-12-12,218125.0,18,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car,card_web,photos_all,,
9487,6889144835961651144.1639317448.1639317448,2021-12-12,208020.0,35,event,,sberauto.com/cars/all/kia/seltos/20f30855?rental_page=rental_car,card_web,photos_all,,
9488,4739263956260368456.1639329876.1639329876,2021-12-12,702194.0,54,event,,sberauto.com/cars/all/kia/seltos/20f30855?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9489,1090484681900952365.1639320367.1639320367,2021-12-12,242088.0,46,event,,sberauto.com/cars/all/lexus/rx/566d6b75?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=bJJuEXRheRIxXEaYIXqM|nvpbLEJIYeOXpZFboOFv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|fdvxRNjJusaaYiSmWTbm|xAEYTlJDbQNwQTLGxICQ|nJLnluOqdphSKxmBnBPI|lFpAoUqEvHoyZfCNRuCR|XstQCWCzNWouiUszBtos|rjbbNGNkjGThUJNtsWZQ|IXOODQRldIwdAKVxOMNX|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|GpnJEfqOdhHkCyGdRHbo|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,photos_all,,
9490,7918201755789502845.1639262589.1639262589,2021-12-12,271633.0,45,event,,sberauto.com/cars/all/bmw/x5/f6bbfae9?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9491,93196247887140853.1639340021.1639340021,2021-12-12,104819.0,22,event,,sberauto.com/cars/all/bmw/x5/f6bbfae9?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9492,8048916577182421225.1639321709.1639321709,2021-12-12,247586.0,34,event,,sberauto.com/cars/all/kia/seltos/20f30855?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9493,8702816345746966519.1639319549.1639319549,2021-12-12,175570.0,17,event,,sberauto.com/cars/all/toyota/camry/f28947a1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9494,2293992989924896454.1639296713.1639296713,2021-12-12,506306.0,54,event,,sberauto.com/cars/all/mercedes-benz/glb/980b8569?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9495,4953738572729774950.1639281510.1639281510,2021-12-12,320876.0,53,event,,sberauto.com/cars/all/peugeot/traveller/4c1dd8b7?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9496,7936698534944390856.1639332667.1639332667,2021-12-12,322051.0,56,event,,sberauto.com/cars/all/toyota/camry/f28947a1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9497,8847995762294283280.1639341078.1639341078,2021-12-12,102963.0,23,event,,sberauto.com/cars/all/mercedes-benz/glc/f8f3304e?rental_page=rental_car,card_web,photos_all,,
9498,8338636679920605286.1639307347.1639307347,2021-12-12,496282.0,90,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9499,218503215828047153.1639322928.1639322928,2021-12-12,786240.0,87,event,,sberauto.com/cars/all/peugeot/traveller/4c1dd8b7?rental_page=rental_car,card_web,photos_all,,
9500,218503215828047153.1639322928.1639322928,2021-12-12,788874.0,88,event,,sberauto.com/cars/all/peugeot/traveller/4c1dd8b7?rental_page=rental_car,card_web,photos_all,,
9501,92930741598836938.1639340236.1639340236,2021-12-12,671780.0,133,event,,sberauto.com/cars/all/land-rover/range-rover/77279e6b?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9502,4375899174579072047.1639312431.1639312446,2021-12-12,259429.0,63,event,,sberauto.com/cars/all/lexus/rx/566d6b75?rental_page=rental_car,card_web,photos_all,,
9503,7277224431422156410.1639329404.1639329404,2021-12-12,1412868.0,72,event,,sberauto.com/cars/all/volkswagen/touareg/9e072915?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,photos_all,,
9504,6770826973812220308.1639320413.1639320413,2021-12-12,0.0,1,event,,sberauto.com/cars?city=1&city=18&rental_car=rental_only&rental_page=rental_only&page=3,quiz,quiz_start,,
9505,4520646431517051904.1639331097.1639331097,2021-12-12,0.0,1,event,,sberauto.com/cars?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=RoDitORHdzGfGhNCyEMy|VZxaKViwZIbyAQCieciI&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|qxTZeubOgnlhOavdRrsD|xAEYTlJDbQNwQTLGxICQ|XWFAjbbiePkXXxdJuUDP|lFpAoUqEvHoyZfCNRuCR|DdRBirxpbgcSSCTZwitR|dtYJKUplNmmKCOfiziff|aoqeBnACTmUgxslNpNMV|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|SmGASBlEACwVDLvHQMJO|HbolMJUevblAbkHClEQa&utm_term_initial=&city=1&rental_page=rental_only&rental_car=rental_only&city=18,quiz,quiz_start,,
9506,3227118044215380947.1639320530.1639320530,2021-12-12,1416340.0,22,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaazpbhpw-anm2iz54ruqhajwsgwwan8au_h0-dbiw3l1xsbb53ucsf4roka_aem_ashhqakz6oodzrf7fpm6g9qslvbsxdlfioqn3rmhwpllmyj2ewy5q_6zh5iss_pca6kkmwqvbq3jl73-hqukch9hviy_wmjpzbx6x5u6i4k_gggbhxa6a1ekw_ojcymvomo,quiz,quiz_start,,
9507,1227816918320531485.1639303197.1639303197,2021-12-12,655628.0,22,event,,sberauto.com/cars?utm_source_initial=dzen&utm_medium_initial=organic&utm_campaign_initial=okTXSMadDkjvntEHzIjp&utm_content_initial=LLfCasrxQzJIyuldcuWy&utm_term_initial=aXQzDWsJuGXeBXexNHjc&utm_referrer_initial=PhdVSVeQxlKujVSgbwUS&city=1&rental_page=rental_only&rental_car=rental_only&city=18,quiz,quiz_start,,
9508,6118589224447253159.1639324327.1639324327,2021-12-12,1544725.0,127,event,,sberauto.com/cars?utm_source_initial=sber&utm_medium_initial=banner&utm_campaign_initial=isYoUwVPnRHJczHiHQbB&city=1&rental_page=rental_only&rental_car=rental_only&city=18,quiz,quiz_start,,
9509,6196461126167177321.1639327857.1639327857,2021-12-12,44607.0,10,event,,sberauto.com/cars?utm_source_initial=dzen&utm_medium_initial=organic&utm_campaign_initial=okTXSMadDkjvntEHzIjp&utm_content_initial=LLfCasrxQzJIyuldcuWy&utm_term_initial=aXQzDWsJuGXeBXexNHjc&utm_referrer_initial=NoLiUPybQYJkheHigQnH&city=1&rental_page=rental_only&rental_car=rental_only&city=18,search_form,search_kpp,nsSPWOGBZhTHYKHvcPDM,
9510,7458816069603841649.1639339688.1639339688,2021-12-12,154249.0,9,event,eCudjfHSfWNzlNsVXtpx,sberauto.com/cars?yzclid=6196151109693883278&rental_car=rental_only?utm_source,search_form,search_kpp,nsSPWOGBZhTHYKHvcPDM,
9511,8489891327708087053.1639301915.1639301915,2021-12-12,522860.0,9,event,TGtTkXgnziePWdYlAnPb,sberauto.com/cars?yzclid=3888026375163703520&rental_car=rental_only?utm_source,search_form,search_kpp,EicaxODtmDFqKADTgwme,
9512,7050736662576774499.1639333220.1639333220,2021-12-12,303756.0,23,event,CENJYQocGncDfpQMoNnT,sberauto.com/cars/all/volkswagen/polo/e994838f?rental_page=rental_car&fbclid=paaazkneq_fd591xwxemks_3j3omed1ynie8zd9yhn9oqtumrtll-pl73igdw&external_browser_redirect=true,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9513,6441885779480786668.1639334444.1639334444,2021-12-12,27653.0,5,event,,sberauto.com/cars?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=LwJZxKuWmvOhPsaCeRjG|YclHumxPxSxgzHfvCaeF&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|KclqMBFdJIQzGyXiovbR|xAEYTlJDbQNwQTLGxICQ|XSpPwlJSgUEDnrjsncJB|lFpAoUqEvHoyZfCNRuCR|kDmUoqsTwymUMUWIgvPX|dtYJKUplNmmKCOfiziff|UjlEDtFnnoWlPArTgYza|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|xBeYZDoXmMHxXZEZRGId|HbolMJUevblAbkHClEQa&utm_term_initial=&city=1&rental_page=rental_only&rental_car=rental_only&city=18,search_form,search_kpp,GYKKaSmRGxilGoDZiuEJ,
9514,5831513683397037119.1639304259.1639304259,2021-12-12,275786.0,20,event,,sberauto.com/cars?city=1&city=18&isnew=true&rental_car=rental_only&utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_only,search_form,search_kpp,GYKKaSmRGxilGoDZiuEJ,
9515,5191683733772810681.1639292666.1639292666,2021-12-12,20043.0,7,event,,sberauto.com/cars?utm_source_initial=outlook&utm_medium_initial=email&utm_campaign_initial=bxOTvPtyGSdUrbwoXCPO&city=1&rental_page=rental_only&rental_car=rental_only&city=18,search_form,search_kpp,GYKKaSmRGxilGoDZiuEJ,
9516,6118559683662152270.1639285326.1639285326,2021-12-12,258139.0,22,event,,sberauto.com/cars?city=1&city=18&city=473&rental_car=rental_only&rental_page=rental_only,search_form,search_kpp,GYKKaSmRGxilGoDZiuEJ,
9517,3284390939186306263.1639324887.1639324887,2021-12-12,20835.0,11,event,,sberauto.com/cars?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|nRTHuzVFGPbNXxYsONQo|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|sTVoUODsMSaddWJNGtiI|HbolMJUevblAbkHClEQa&utm_term_initial=&city=1&rental_page=rental_only&rental_car=rental_only&city=18,search_form,search_kpp,GYKKaSmRGxilGoDZiuEJ,
9518,2057158198186871714.1639320694.1639320694,2021-12-12,20135.0,4,event,,sberauto.com/cars?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|ZxCjNTHeXPmooDEOFIuR&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|nxheuoccCUneLBnHdxMC|xAEYTlJDbQNwQTLGxICQ|tdkLuROGZtRLOEIAAKmP|lFpAoUqEvHoyZfCNRuCR|XXyioOpMonRDjjVAuMRY|dtYJKUplNmmKCOfiziff|YBSxHjIGtuRdaTdAKoGi|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|zzqmLVyalSXvuzexKnUV|HbolMJUevblAbkHClEQa&utm_term_initial=&city=1&rental_page=rental_only&rental_car=rental_only&city=18,search_form,search_kpp,EicaxODtmDFqKADTgwme,
9519,2242072642112017542.1639273606.1639273606,2021-12-12,129979.0,23,event,,sberauto.com/cars?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=SAVVWaMghGnnvPOqMOIt&city=1&rental_page=rental_only&rental_car=rental_only&city=18,search_form,search_kpp,GYKKaSmRGxilGoDZiuEJ,
9520,5397021473040117492.1639329533.1639329533,2021-12-12,98130.0,10,event,,sberauto.com/cars?city=1&city=18&isnew=false&rental_car=rental_only&utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_only,search_form,search_kpp,EicaxODtmDFqKADTgwme,
9521,5446639761331993597.1639332862.1639332862,2021-12-12,266349.0,33,event,,sberauto.com/cars?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|fVHJqnfOFSWcsCBViJGr&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YjagTPsykUtMSrHgFPJc|xAEYTlJDbQNwQTLGxICQ|dwfnIkMEwJhmnyojmAoc|lFpAoUqEvHoyZfCNRuCR|qEQeQoWWnoVEMwsyhUcz|rjbbNGNkjGThUJNtsWZQ|lquYtwbPScwqcMOoWYRp|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&city=1&rental_page=rental_only&rental_car=rental_only&city=18,search_form,search_kpp,GYKKaSmRGxilGoDZiuEJ,
9522,8185521362106146089.1639275817.1639275817,2021-12-12,86303.0,28,event,,sberauto.com/cars?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=pHqgLcdBQPSLcrTpLkdr&city=1&rental_page=rental_only&rental_car=rental_only&city=18,search_form,search_kpp,EicaxODtmDFqKADTgwme,
9523,1956931038935888003.1639297155.1639297155,2021-12-12,946175.0,11,event,,sberauto.com/moskva/cars?rental_car=rental_only&utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|HCUIgIHlJRWkjsTAzLhw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|nXdiaMYGuoSkKGqBAgaB|HbolMJUevblAbkHClEQa&utm_term_initial=ucuwacMUeGnaCgSEEZdM&rental_page=rental_only,search_form,search_kpp,GYKKaSmRGxilGoDZiuEJ,
9524,5705593338291641110.1639275287.1639275287,2021-12-12,133065.0,39,event,,sberauto.com/cars?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=jvsVVQVKRfBIqBDBuCkq|nyJQufAIRtHFpfdZHSnK&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|vFJYCsaLubDpnYloeEEP|xAEYTlJDbQNwQTLGxICQ|ihzSLoPCnXFXviyXtUhk|lFpAoUqEvHoyZfCNRuCR|RwOPMHQvcpoxYVZosxSX|dtYJKUplNmmKCOfiziff|wtdAydPFeYlxHioycsEq|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|dElhpBwGbsUsjAKWfgQZ|HbolMJUevblAbkHClEQa&utm_term_initial=&city=1&rental_page=rental_only&rental_car=rental_only&city=18,search_form,search_kpp,EicaxODtmDFqKADTgwme,
9525,1846614872657574664.1639267081.1639267081,2021-12-12,26245.0,10,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?rental_page=rental_car&fbclid=paaaylabtcus-xkxx-23x66zd8-6ulwivpodlq3cgdbf0tm1zijqndby20sw0,auth,start_auth,sfCemwVzPyhiUBVuawDb,
9526,3421843301545268943.1639295446.1639295446,2021-12-12,76325.0,16,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=qxnAydKMtMSuafVrMzdC&rental_page=rental_car,auth,start_auth,sfCemwVzPyhiUBVuawDb,
9527,4061604286880410331.1639325557.1639325557,2021-12-12,117813.0,6,event,,sberauto.com/cars/all/audi/q5/69ac9064?rental_page=rental_car,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9528,7500233242398043576.1639329209.1639329209,2021-12-12,21334.0,9,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=MWLEpQPyjGkjHseVyeyQ&rental_page=rental_car,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9529,7733572394613618166.1639336181.1639336181,2021-12-12,27433.0,9,event,,sberauto.com/cars?rental_car=rental_only&rental_page=rental_only,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9530,6284737946938885434.1639302461.1639302461,2021-12-12,204695.0,21,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9531,6338890939011242524.1639258651.1639258651,2021-12-12,101170.0,9,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaaav8vqztvtdtedslh-jbqzoad8rxmzizil2teoz60czcccs9oyr8c_fgw0_aem_aybq-qllwzgnomr1oq6dj_x1ynsk7nq5d7_otaishl_pijnr8vgeuvde9lfjj8vbwcfuwq1ptpkohklv6pipoqq6cdhghuuljtekszkrqsd9m_45xyqadcfg2nih1ghhkri,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9532,3352621451075481833.1639280873.1639280873,2021-12-12,328731.0,34,event,,sberauto.com/cars/all/peugeot/traveller/4c1dd8b7?utm_source_initial=facebook&utm_medium_initial=cpc&utm_campaign_initial=XVKNbZXFFeCXocbAHwpS&rental_page=rental_car,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9533,7050736662576774499.1639333220.1639333220,2021-12-12,478355.0,40,event,CENJYQocGncDfpQMoNnT,sberauto.com/cars/all/volkswagen/polo/e994838f?rental_page=rental_car&fbclid=paaazkneq_fd591xwxemks_3j3omed1ynie8zd9yhn9oqtumrtll-pl73igdw&external_browser_redirect=true,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9534,9200089802466532623.1639324992.1639324992,2021-12-12,285886.0,12,event,,sberauto.com/cars?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|HCUIgIHlJRWkjsTAzLhw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|LlKfVNOXVlphfZnsKToZ|HbolMJUevblAbkHClEQa&utm_term_initial=&city=1&rental_page=rental_only&rental_car=rental_only&city=18,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9535,1846614872657574664.1639267081.1639267081,2021-12-12,22790.0,9,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?rental_page=rental_car&fbclid=paaaylabtcus-xkxx-23x66zd8-6ulwivpodlq3cgdbf0tm1zijqndby20sw0,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9536,2245746737515306259.1639305715.1639305715,2021-12-12,694097.0,48,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&rental_page=rental_car,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9537,5449687972636414272.1639338305.1639338305,2021-12-12,477878.0,50,event,,sberauto.com/cars/all/toyota/alphard/2ebe4871?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9538,5449687972636414272.1639338305.1639338305,2021-12-12,528297.0,69,event,,sberauto.com/cars/all/porsche/cayenne/6f690f60?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9539,5449687972636414272.1639338305.1639338305,2021-12-12,545858.0,70,event,,sberauto.com/cars/all/porsche/cayenne/6f690f60?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9540,396806867566084384.1639334179.1639334179,2021-12-12,870329.0,106,event,,sberauto.com/cars?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&city=1&city=18&rental_page=rental_only&rental_car=rental_only&page=4,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9541,2170360664092196130.1639282653.1639282653,2021-12-12,857043.0,70,event,,sberauto.com/cars?city=1&city=18&isnew=true&datefrom=2018&colors=white&colors=silver&colors=gray&transmissions=at&rental_car=rental_only&rent_price_from=1 000&rent_price_to=2 000 000&utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_only,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9542,2170360664092196130.1639282653.1639282653,2021-12-12,1004952.0,88,event,,sberauto.com/cars?city=1&city=18&isnew=true&datefrom=2018&colors=white&colors=silver&colors=gray&transmissions=at&rental_car=rental_only&rent_price_from=1 000&rent_price_to=2 000 000&utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_only,chat,start_chat,uDrwlhtkwJJbRcbyRaTW,
9543,4533473750778502209.1639308354.1639308354,2021-12-12,0.0,1,event,,podpiska.sberauto.com/?yclid=6026316128008011775,sub_page_view,sub_landing,,
9544,1767504680326671827.1639329235.1639329235,2021-12-12,450.0,2,event,ygzHSfJmKYWSNZfpQDuJ,podpiska.sberauto.com/?yzclid=409371150375828148,sub_page_view,sub_landing,,
9545,4980535350430586109.1639320590.1639320590,2021-12-12,302.0,2,event,,podpiska.sberauto.com/?yclid=7308053529867379595,sub_page_view,sub_landing,,
9546,6759313996147740127.1639337443.1639337443,2021-12-12,139.0,2,event,,podpiska.sberauto.com/?yclid=7402065297818046646,sub_page_view,sub_landing,,
9547,8770878920119933684.1639308022.1639308022,2021-12-12,64.0,2,event,,podpiska.sberauto.com/?fbclid=iwar33k4xcv_tesdzimhfhohstryq08hux7rkjkk-c0gpq0ctq6raqievarvk,sub_page_view,sub_landing,,
